日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-09-18,000655,9.07,9.17,9.22,8.97,82172,74976853.0,2.75,0.99,0.09,1.38
2017-09-19,000655,9.17,9.07,9.18,9.01,85898,77988878.0,1.85,-1.09,-0.1,1.44
2017-09-20,000655,9.03,9.33,9.45,8.98,181756,168490270.0,5.18,2.87,0.26,3.05
2017-09-21,000655,9.3,9.08,9.35,9.05,125471,115151400.0,3.22,-2.68,-0.25,2.11
2017-09-22,000655,9.0,8.76,9.0,8.75,133146,117953605.0,2.75,-3.52,-0.32,2.24
2017-09-25,000655,8.7,8.45,8.7,8.41,121475,103892145.0,3.31,-3.54,-0.31,2.04
2017-09-26,000655,8.49,8.56,8.6,8.45,61393,52362313.0,1.78,1.3,0.11,1.03
2017-09-27,000655,8.52,8.68,8.74,8.52,75090,65014404.0,2.57,1.4,0.12,1.26
2017-09-28,000655,8.67,8.48,8.67,8.46,69034,58951003.0,2.42,-2.3,-0.2,1.16
2017-09-29,000655,8.52,8.5,8.56,8.42,57629,48917817.0,1.65,0.24,0.02,0.97
2017-10-09,000655,8.62,8.57,8.68,8.53,55198,47440886.0,1.76,0.82,0.07,0.93
2017-10-10,000655,8.59,8.59,8.61,8.45,55376,47146995.0,1.87,0.23,0.02,0.93
2017-10-11,000655,8.57,8.46,8.57,8.44,69018,58701577.0,1.51,-1.51,-0.13,1.16
2017-10-12,000655,8.47,8.35,8.48,8.16,112108,92723140.0,3.78,-1.3,-0.11,1.88
2017-10-13,000655,8.32,8.38,8.42,8.27,62065,51802186.0,1.8,0.36,0.03,1.04
2017-10-16,000655,8.42,8.38,8.46,8.21,76649,64048596.0,2.98,0.0,0.0,1.29
2017-10-17,000655,8.27,8.27,8.34,8.22,54461,45054903.0,1.43,-1.31,-0.11,0.91
2017-10-18,000655,8.26,8.08,8.32,8.03,50683,41540890.0,3.51,-2.3,-0.19,0.85
2017-10-19,000655,8.05,7.75,8.08,7.73,73066,57685147.0,4.33,-4.08,-0.33,1.23
2017-10-20,000655,7.75,7.98,7.98,7.72,59611,46924075.0,3.35,2.97,0.23,1.0
2017-10-23,000655,7.91,7.94,7.98,7.86,38865,30755020.0,1.5,-0.5,-0.04,0.65
2017-10-24,000655,7.95,7.98,8.04,7.92,43797,34951332.0,1.51,0.5,0.04,0.74
2017-10-25,000655,7.97,7.99,8.1,7.94,35328,28303629.0,2.01,0.13,0.01,0.59
2017-10-26,000655,7.93,8.0,8.08,7.93,56267,45061553.0,1.88,0.13,0.01,0.95
2017-10-27,000655,8.01,7.8,8.01,7.77,59316,46822377.0,3.0,-2.5,-0.2,1.0
2017-10-30,000655,7.76,7.5,7.8,7.48,79055,59954148.0,4.1,-3.85,-0.3,1.33
2017-10-31,000655,7.51,7.59,7.61,7.51,35809,27102154.0,1.33,1.2,0.09,0.6
2017-11-01,000655,7.63,7.57,7.71,7.56,51873,39609777.0,1.98,-0.26,-0.02,0.87
2017-11-02,000655,7.59,7.58,7.69,7.54,45518,34585730.0,1.98,0.13,0.01,0.76
2017-11-03,000655,7.57,7.36,7.6,7.3,58159,43116255.0,3.96,-2.9,-0.22,0.98
2017-11-06,000655,7.37,7.75,7.75,7.34,86258,65367702.0,5.57,5.3,0.39,1.45
2017-11-07,000655,7.77,7.72,7.84,7.62,80139,61980624.0,2.84,-0.39,-0.03,1.35
2017-11-08,000655,7.68,7.69,7.78,7.63,47691,36801794.0,1.94,-0.39,-0.03,0.8
2017-11-09,000655,7.71,7.72,7.84,7.68,46369,35943928.0,2.08,0.39,0.03,0.78
2017-11-10,000655,7.73,7.62,7.75,7.6,45882,35075661.0,1.94,-1.3,-0.1,0.77
2017-11-13,000655,7.62,7.72,7.72,7.56,56801,43429683.0,2.1,1.31,0.1,0.95
2017-11-14,000655,7.7,7.76,7.83,7.63,63065,48817381.0,2.59,0.52,0.04,1.06
2017-11-15,000655,7.66,7.57,7.66,7.48,50470,38202870.0,2.32,-2.45,-0.19,0.85
2017-11-16,000655,7.55,7.45,7.62,7.42,57761,43255488.0,2.64,-1.59,-0.12,0.97
2017-11-17,000655,7.46,7.15,7.48,7.1,70039,50994312.0,5.1,-4.03,-0.3,1.18
2017-11-20,000655,7.14,7.2,7.2,6.93,46994,33160876.0,3.78,0.7,0.05,0.79
2017-11-21,000655,7.18,7.13,7.24,7.1,36976,26462610.0,1.94,-0.97,-0.07,0.62
2017-11-22,000655,7.18,7.16,7.2,7.09,39958,28562326.0,1.54,0.42,0.03,0.67
2017-11-23,000655,7.21,7.22,7.46,7.17,91124,66727001.0,4.05,0.84,0.06,1.53
2017-11-24,000655,7.17,7.38,7.39,7.06,64831,47092695.0,4.57,2.22,0.16,1.09
2017-11-27,000655,7.38,7.29,7.55,7.25,55098,40677530.0,4.07,-1.22,-0.09,0.93
2017-11-28,000655,7.3,7.49,7.51,7.23,60081,44485275.0,3.84,2.74,0.2,1.01
2017-11-29,000655,7.48,7.7,7.77,7.39,130066,99279499.0,5.07,2.8,0.21,2.18
2017-11-30,000655,7.67,7.81,8.15,7.55,142221,110780595.0,7.79,1.43,0.11,2.39
2017-12-01,000655,7.75,7.81,7.88,7.63,101229,78520114.0,3.2,0.0,0.0,1.7
2017-12-04,000655,8.15,7.86,8.18,7.82,119478,95135494.0,4.61,0.64,0.05,2.01
2017-12-05,000655,7.83,7.4,7.89,7.31,104744,79621450.0,7.38,-5.85,-0.46,1.76
2017-12-06,000655,7.31,7.57,7.59,7.26,76290,56289499.0,4.46,2.3,0.17,1.28
2017-12-07,000655,7.51,7.41,7.58,7.35,49386,36925389.0,3.04,-2.11,-0.16,0.83
2017-12-08,000655,7.35,7.5,7.55,7.34,43823,32717830.0,2.83,1.21,0.09,0.74
2017-12-11,000655,7.55,7.62,7.62,7.49,40983,31037598.0,1.73,1.6,0.12,0.69
2017-12-12,000655,7.62,7.51,7.67,7.51,39553,29953192.0,2.1,-1.44,-0.11,0.66
2017-12-13,000655,7.45,7.51,7.53,7.33,41472,30851785.0,2.66,0.0,0.0,0.7
2017-12-14,000655,7.48,7.46,7.51,7.42,25945,19356049.0,1.2,-0.67,-0.05,0.44
2017-12-15,000655,7.48,7.35,7.48,7.26,34679,25509190.0,2.95,-1.47,-0.11,0.58
2017-12-18,000655,7.51,7.79,7.85,7.51,133546,102461360.0,4.63,5.99,0.44,2.24
2017-12-19,000655,7.67,7.72,7.75,7.6,97408,74810093.0,1.93,-0.9,-0.07,1.64
2017-12-20,000655,7.64,7.7,7.74,7.58,64098,49093259.0,2.07,-0.26,-0.02,1.08
2017-12-21,000655,7.71,7.76,7.77,7.61,66232,51027901.0,2.08,0.78,0.06,1.11
2017-12-22,000655,7.74,7.82,7.86,7.71,66731,52035013.0,1.93,0.77,0.06,1.12
2017-12-25,000655,7.85,7.55,7.85,7.54,72948,55904212.0,3.96,-3.45,-0.27,1.23
2017-12-26,000655,7.52,7.63,7.65,7.43,53150,39985554.0,2.91,1.06,0.08,0.89
2017-12-27,000655,7.55,7.58,7.75,7.47,81257,61918760.0,3.67,-0.66,-0.05,1.36
2017-12-28,000655,7.54,7.91,7.94,7.51,155078,120822647.0,5.67,4.35,0.33,2.6
2017-12-29,000655,8.0,7.84,8.0,7.77,90404,71016167.0,2.91,-0.88,-0.07,1.52
2018-01-02,000655,7.1,7.06,7.45,7.06,253532,179482279.0,4.97,-9.95,-0.78,4.26
2018-01-03,000655,6.75,6.89,7.0,6.64,261892,178082636.0,5.1,-2.41,-0.17,4.4
2018-01-04,000655,6.79,6.85,6.88,6.78,143193,97714965.0,1.45,-0.58,-0.04,2.41
2018-01-05,000655,6.84,6.81,6.89,6.81,103051,70566293.0,1.17,-0.58,-0.04,1.73
2018-01-08,000655,6.74,6.86,6.9,6.71,117650,80237479.0,2.79,0.73,0.05,1.98
2018-01-09,000655,6.85,6.79,6.87,6.77,75445,51380595.0,1.46,-1.02,-0.07,1.27
2018-01-10,000655,6.76,6.59,6.78,6.5,146521,96985618.0,4.12,-2.95,-0.2,2.46
2018-01-11,000655,6.49,6.58,6.63,6.49,62580,41114069.0,2.12,-0.15,-0.01,1.05
2018-01-12,000655,6.54,6.51,6.59,6.5,69860,45662520.0,1.37,-1.06,-0.07,1.17
2018-01-15,000655,6.53,6.2,6.53,6.16,95613,60448942.0,5.68,-4.76,-0.31,1.61
2018-01-16,000655,6.21,6.25,6.28,6.2,44932,28029595.0,1.29,0.81,0.05,0.75
2018-01-17,000655,6.25,6.21,6.25,6.13,55020,33990949.0,1.92,-0.64,-0.04,0.92
2018-01-18,000655,6.21,6.3,6.33,6.18,66745,41753752.0,2.42,1.45,0.09,1.12
2018-01-19,000655,6.3,6.23,6.3,6.22,47373,29647827.0,1.27,-1.11,-0.07,0.8
2018-01-22,000655,6.2,6.28,6.32,6.18,43118,27015184.0,2.25,0.8,0.05,0.72
2018-01-23,000655,6.27,6.37,6.39,6.25,73451,46505506.0,2.23,1.43,0.09,1.23
2018-01-24,000655,6.31,6.35,6.36,6.26,53224,33595728.0,1.57,-0.31,-0.02,0.89
2018-01-25,000655,6.35,6.41,6.46,6.32,70094,44958465.0,2.2,0.94,0.06,1.18
2018-01-26,000655,6.38,6.32,6.41,6.31,48432,30705495.0,1.56,-1.4,-0.09,0.81
2018-01-29,000655,6.11,6.07,6.23,6.05,111394,68211603.0,2.85,-3.96,-0.25,1.87
2018-01-30,000655,6.07,6.08,6.11,6.02,40570,24613872.0,1.48,0.16,0.01,0.68
2018-01-31,000655,6.08,5.64,6.08,5.5,92260,53227924.0,9.54,-7.24,-0.44,1.55
2018-02-01,000655,5.6,5.08,5.67,5.08,128458,68180137.0,10.46,-9.93,-0.56,2.16
2018-02-02,000655,5.0,5.12,5.14,4.93,83028,41753704.0,4.13,0.79,0.04,1.39
2018-02-05,000655,5.04,5.15,5.18,4.98,46616,23763483.0,3.91,0.59,0.03,0.78
2018-02-06,000655,5.08,4.8,5.09,4.8,60014,29910337.0,5.63,-6.8,-0.35,1.01
2018-02-07,000655,4.89,4.92,4.97,4.83,50345,24671140.0,2.92,2.5,0.12,0.85
2018-02-08,000655,4.94,5.09,5.13,4.9,56912,28662275.0,4.67,3.46,0.17,0.96
2018-02-09,000655,5.0,4.95,5.01,4.85,48496,23968988.0,3.14,-2.75,-0.14,0.81
2018-02-12,000655,4.98,5.05,5.09,4.92,45371,22821221.0,3.43,2.02,0.1,0.76
2018-02-13,000655,5.09,5.04,5.12,4.99,38936,19669527.0,2.57,-0.2,-0.01,0.65
2018-02-14,000655,5.04,5.18,5.23,4.96,52349,26669132.0,5.36,2.78,0.14,0.88
2018-02-22,000655,5.18,5.24,5.28,5.12,59542,31048734.0,3.09,1.16,0.06,1.0
2018-02-23,000655,5.21,5.25,5.26,5.18,46980,24548769.0,1.53,0.19,0.01,0.79
2018-02-26,000655,5.24,5.31,5.32,5.22,51336,27104719.0,1.9,1.14,0.06,0.86
2018-02-27,000655,5.28,5.27,5.31,5.23,45883,24156649.0,1.51,-0.75,-0.04,0.77
2018-02-28,000655,5.25,5.24,5.28,5.15,37962,19849859.0,2.47,-0.57,-0.03,0.64
2018-03-01,000655,5.24,5.32,5.35,5.2,51837,27463611.0,2.86,1.53,0.08,0.87
2018-03-02,000655,5.27,5.35,5.38,5.22,54868,29204124.0,3.01,0.56,0.03,0.92
2018-03-05,000655,5.31,5.27,5.35,5.22,40571,21414287.0,2.43,-1.5,-0.08,0.68
2018-03-06,000655,5.26,5.42,5.5,5.24,80214,43134624.0,4.93,2.85,0.15,1.35
2018-03-07,000655,5.38,5.35,5.42,5.33,43656,23426805.0,1.66,-1.29,-0.07,0.73
2018-03-08,000655,5.35,5.36,5.4,5.32,28581,15320069.0,1.5,0.19,0.01,0.48
2018-03-09,000655,5.33,5.39,5.39,5.31,48204,25799057.0,1.49,0.56,0.03,0.81
2018-03-12,000655,5.39,5.49,5.53,5.36,81389,44245560.0,3.15,1.86,0.1,1.37
2018-03-13,000655,5.47,5.56,5.58,5.43,76473,42091455.0,2.73,1.28,0.07,1.28
2018-03-14,000655,5.51,5.47,5.55,5.46,50423,27751370.0,1.62,-1.62,-0.09,0.85
2018-03-15,000655,5.42,5.39,5.45,5.32,54398,29311107.0,2.38,-1.46,-0.08,0.91
2018-03-16,000655,5.37,5.4,5.43,5.35,36066,19487101.0,1.48,0.19,0.01,0.61
2018-03-19,000655,5.38,5.41,5.45,5.35,33530,18109275.0,1.85,0.19,0.01,0.56
2018-03-20,000655,5.4,5.46,5.46,5.34,41467,22403477.0,2.22,0.92,0.05,0.7
2018-03-21,000655,5.45,5.52,5.58,5.44,69754,38595345.0,2.56,1.1,0.06,1.17
2018-03-22,000655,5.54,5.6,5.64,5.47,58941,32786833.0,3.08,1.45,0.08,0.99
2018-03-23,000655,5.48,5.44,5.59,5.12,117207,63503983.0,8.39,-2.86,-0.16,1.97
2018-03-26,000655,5.3,5.65,5.7,5.25,135396,75441872.0,8.27,3.86,0.21,2.27
2018-03-27,000655,6.06,5.89,6.18,5.82,349344,208553054.0,6.37,4.25,0.24,5.87
2018-03-28,000655,5.69,5.98,6.05,5.52,197578,113675164.0,9.0,1.53,0.09,3.32
2018-03-29,000655,5.86,5.86,5.97,5.81,118149,69374801.0,2.68,-2.01,-0.12,1.98
2018-03-30,000655,5.84,5.75,5.86,5.71,82162,47407176.0,2.56,-1.88,-0.11,1.38
2018-04-02,000655,5.78,5.67,5.8,5.61,81998,46603812.0,3.3,-1.39,-0.08,1.38
2018-04-03,000655,5.56,5.51,5.56,5.47,65435,36066697.0,1.59,-2.82,-0.16,1.1
2018-04-04,000655,5.52,5.47,5.55,5.46,59991,32971356.0,1.63,-0.73,-0.04,1.01
2018-04-09,000655,5.21,5.26,5.31,4.92,145512,74617388.0,7.13,-3.84,-0.21,2.44
2018-04-10,000655,5.13,5.19,5.24,5.1,73018,37826894.0,2.66,-1.33,-0.07,1.23
2018-04-11,000655,5.2,5.2,5.24,5.18,51857,26997568.0,1.16,0.19,0.01,0.87
2018-04-13,000655,4.94,4.94,5.0,4.94,68261,33727210.0,1.15,-5.0,-0.26,1.15
2018-04-16,000655,4.69,4.69,4.69,4.69,12084,5667396.0,0.0,-5.06,-0.25,0.2
2018-04-17,000655,4.46,4.46,4.46,4.46,7362,3283452.0,0.0,-4.9,-0.23,0.12
2018-04-18,000655,4.24,4.24,4.25,4.24,118981,50459319.0,0.22,-4.93,-0.22,2.0
2018-04-19,000655,4.15,4.28,4.32,4.15,163304,69320216.0,4.01,0.94,0.04,2.74
2018-04-20,000655,4.24,4.19,4.27,4.18,81766,34533308.0,2.1,-2.1,-0.09,1.37
2018-04-23,000655,4.18,4.24,4.25,4.13,53808,22481429.0,2.86,1.19,0.05,0.9
2018-04-24,000655,4.21,4.26,4.28,4.2,52733,22408689.0,1.89,0.47,0.02,0.89
2018-04-25,000655,4.24,4.26,4.26,4.2,45637,19324182.0,1.41,0.0,0.0,0.77
2018-04-26,000655,4.23,4.12,4.25,4.12,54096,22664262.0,3.05,-3.29,-0.14,0.91
2018-04-27,000655,4.14,4.13,4.18,4.11,39359,16303415.0,1.7,0.24,0.01,0.66
2018-05-02,000655,4.14,4.07,4.15,4.03,44865,18353635.0,2.91,-1.45,-0.06,0.75
2018-05-03,000655,4.06,4.11,4.13,4.01,41415,16833475.0,2.95,0.98,0.04,0.7
2018-05-04,000655,4.08,4.07,4.1,4.06,40549,16549734.0,0.97,-0.97,-0.04,0.68
2018-05-07,000655,4.08,4.13,4.14,4.06,36470,14976057.0,1.97,1.47,0.06,0.61
2018-05-08,000655,4.11,4.2,4.23,4.11,44044,18412253.0,2.91,1.69,0.07,0.74
2018-05-09,000655,4.22,4.28,4.32,4.2,66742,28513131.0,2.86,1.9,0.08,1.12
2018-05-10,000655,4.28,4.25,4.29,4.22,36590,15541107.0,1.64,-0.7,-0.03,0.61
2018-05-11,000655,4.26,4.24,4.28,4.23,23388,9937226.0,1.18,-0.24,-0.01,0.39
2018-05-14,000655,4.25,4.2,4.27,4.19,28855,12201098.0,1.89,-0.94,-0.04,0.48
2018-05-15,000655,4.21,4.21,4.23,4.18,28014,11774937.0,1.19,0.24,0.01,0.47
2018-05-16,000655,4.21,4.18,4.22,4.18,19937,8369340.0,0.95,-0.71,-0.03,0.33
2018-05-17,000655,4.2,4.17,4.21,4.14,20523,8568187.0,1.67,-0.24,-0.01,0.34
2018-05-18,000655,4.15,4.24,4.25,4.15,30273,12747964.0,2.4,1.68,0.07,0.51
2018-05-21,000655,4.26,4.29,4.31,4.24,39137,16754430.0,1.65,1.18,0.05,0.66
2018-05-22,000655,4.29,4.27,4.29,4.25,26137,11140974.0,0.93,-0.47,-0.02,0.44
2018-05-23,000655,4.25,4.21,4.26,4.19,32496,13722834.0,1.64,-1.41,-0.06,0.55
2018-05-24,000655,4.2,4.19,4.25,4.16,25397,10691439.0,2.14,-0.48,-0.02,0.43
2018-05-25,000655,4.18,4.13,4.19,4.12,29489,12244458.0,1.67,-1.43,-0.06,0.5
2018-05-28,000655,4.1,3.98,4.12,3.96,37650,15228307.0,3.87,-3.63,-0.15,0.63
2018-05-29,000655,3.98,3.95,4.03,3.93,32968,13117662.0,2.51,-0.75,-0.03,0.55
2018-05-30,000655,3.93,3.76,3.94,3.75,46820,17899449.0,4.81,-4.81,-0.19,0.79
2018-05-31,000655,3.79,3.8,3.81,3.76,28076,10640074.0,1.33,1.06,0.04,0.47
2018-06-01,000655,3.77,3.8,3.84,3.77,24403,9274233.0,1.84,0.0,0.0,0.41
2018-06-04,000655,3.79,3.78,3.82,3.76,20519,7768983.0,1.58,-0.53,-0.02,0.34
2018-06-05,000655,3.77,3.82,3.84,3.77,24409,9283511.0,1.85,1.06,0.04,0.41
2018-06-06,000655,3.83,3.91,3.97,3.8,45671,17892324.0,4.45,2.36,0.09,0.77
2018-06-07,000655,3.9,3.87,3.94,3.85,21053,8197649.0,2.3,-1.02,-0.04,0.35
2018-06-08,000655,3.87,3.78,3.87,3.74,20508,7779580.0,3.36,-2.33,-0.09,0.34
2018-06-11,000655,3.76,3.78,3.83,3.73,13202,4998221.0,2.65,0.0,0.0,0.22
2018-06-12,000655,3.76,3.82,3.82,3.76,15452,5856815.0,1.59,1.06,0.04,0.26
2018-06-13,000655,3.79,3.72,3.8,3.71,21159,7936842.0,2.36,-2.62,-0.1,0.36
2018-06-14,000655,3.72,3.68,3.74,3.67,21597,7989696.0,1.88,-1.08,-0.04,0.36
2018-06-15,000655,3.69,3.53,3.69,3.5,39550,14122975.0,5.16,-4.08,-0.15,0.66
2018-06-19,000655,3.49,3.35,3.49,3.35,44570,15046250.0,3.97,-5.1,-0.18,0.75
2018-06-20,000655,3.2,3.24,3.26,3.18,33289,10729053.0,2.39,-3.28,-0.11,0.56
2018-06-21,000655,3.23,3.16,3.33,3.16,27439,8963120.0,5.25,-2.47,-0.08,0.46
2018-06-22,000655,3.13,3.22,3.22,3.09,22126,7029006.0,4.11,1.9,0.06,0.37
2018-06-25,000655,3.24,3.17,3.29,3.15,29679,9566958.0,4.35,-1.55,-0.05,0.5
2018-06-26,000655,3.14,3.21,3.21,3.09,32064,10178117.0,3.79,1.26,0.04,0.54
2018-06-27,000655,3.2,3.21,3.29,3.19,49031,15825086.0,3.12,0.0,0.0,0.82
2018-06-28,000655,3.2,3.15,3.23,3.14,34080,10854973.0,2.8,-1.87,-0.06,0.57
2018-06-29,000655,3.19,3.23,3.23,3.14,31775,10154106.0,2.86,2.54,0.08,0.53
2018-07-02,000655,3.23,3.14,3.23,3.13,27465,8739968.0,3.1,-2.79,-0.09,0.46
2018-07-03,000655,3.15,3.21,3.22,3.13,31218,9896643.0,2.87,2.23,0.07,0.52
2018-07-04,000655,3.21,3.16,3.21,3.15,25469,8091792.0,1.87,-1.56,-0.05,0.43
2018-07-05,000655,3.16,3.07,3.18,3.07,34205,10716544.0,3.48,-2.85,-0.09,0.57
2018-07-06,000655,3.06,3.02,3.08,2.92,39124,11810579.0,5.21,-1.63,-0.05,0.66
2018-07-09,000655,3.02,3.06,3.06,3.01,24978,7587592.0,1.66,1.32,0.04,0.42
2018-07-10,000655,3.06,3.1,3.1,3.03,24461,7503020.0,2.29,1.31,0.04,0.41
2018-07-11,000655,3.06,2.97,3.06,2.95,30899,9236496.0,3.55,-4.19,-0.13,0.52
2018-07-12,000655,3.05,3.06,3.09,3.02,33098,10122894.0,2.36,3.03,0.09,0.56
2018-07-13,000655,3.06,3.11,3.12,3.05,35766,11054319.0,2.29,1.63,0.05,0.6
2018-07-16,000655,3.12,3.19,3.2,3.11,38887,12277319.0,2.89,2.57,0.08,0.65
2018-07-17,000655,3.16,3.27,3.28,3.15,49523,15934302.0,4.08,2.51,0.08,0.83
2018-07-18,000655,3.27,3.19,3.27,3.18,26708,8621735.0,2.75,-2.45,-0.08,0.45
2018-07-19,000655,3.2,3.16,3.23,3.13,23753,7547344.0,3.13,-0.94,-0.03,0.4
2018-07-20,000655,3.16,3.21,3.23,3.16,21349,6817097.0,2.22,1.58,0.05,0.36
2018-07-23,000655,3.21,3.22,3.22,3.16,27746,8854968.0,1.87,0.31,0.01,0.47
2018-07-24,000655,3.21,3.34,3.37,3.21,56941,18828716.0,4.97,3.73,0.12,0.96
2018-07-25,000655,3.32,3.34,3.38,3.31,31586,10544062.0,2.1,0.0,0.0,0.53
2018-07-26,000655,3.33,3.44,3.45,3.32,42826,14582033.0,3.89,2.99,0.1,0.72
2018-07-27,000655,3.48,3.38,3.49,3.38,34948,11961944.0,3.2,-1.74,-0.06,0.59
2018-07-30,000655,3.38,3.36,3.41,3.32,25847,8703189.0,2.66,-0.59,-0.02,0.43
2018-07-31,000655,3.36,3.39,3.4,3.34,20988,7096189.0,1.79,0.89,0.03,0.35
2018-08-01,000655,3.38,3.34,3.41,3.33,18376,6202815.0,2.36,-1.47,-0.05,0.31
2018-08-02,000655,3.33,3.22,3.33,3.17,36177,11662629.0,4.79,-3.59,-0.12,0.61
2018-08-03,000655,3.21,3.23,3.25,3.19,21248,6845647.0,1.86,0.31,0.01,0.36
2018-08-06,000655,3.24,3.26,3.3,3.21,25072,8145923.0,2.79,0.93,0.03,0.42
2018-08-07,000655,3.28,3.37,3.37,3.24,29450,9797321.0,3.99,3.37,0.11,0.49
2018-08-08,000655,3.34,3.38,3.43,3.33,30438,10291868.0,2.97,0.3,0.01,0.51
2018-08-09,000655,3.36,3.41,3.44,3.36,27836,9490055.0,2.37,0.89,0.03,0.47
2018-08-10,000655,3.4,3.42,3.42,3.38,16275,5530755.0,1.17,0.29,0.01,0.27
2018-08-13,000655,3.39,3.4,3.41,3.35,22444,7578312.0,1.75,-0.58,-0.02,0.38
2018-08-14,000655,3.4,3.44,3.57,3.38,41132,14353246.0,5.59,1.18,0.04,0.69
2018-08-15,000655,3.43,3.39,3.53,3.39,32938,11353591.0,4.07,-1.45,-0.05,0.55
2018-08-16,000655,3.3,3.38,3.44,3.3,21984,7420636.0,4.13,-0.29,-0.01,0.37
2018-08-17,000655,3.4,3.43,3.49,3.38,29213,10031331.0,3.25,1.48,0.05,0.49
2018-08-20,000655,3.4,3.59,3.6,3.36,107983,38410015.0,7.0,4.66,0.16,1.81
2018-08-21,000655,3.58,3.6,3.71,3.53,95919,34721183.0,5.01,0.28,0.01,1.61
2018-08-22,000655,3.57,3.78,3.78,3.57,87462,32578606.0,5.83,5.0,0.18,1.47
2018-08-23,000655,3.88,3.59,3.88,3.59,124876,46173249.0,7.67,-5.03,-0.19,2.1
2018-08-24,000655,3.55,3.56,3.63,3.5,67693,24130978.0,3.62,-0.84,-0.03,1.14
2018-08-27,000655,3.54,3.64,3.7,3.54,63666,23167075.0,4.49,2.25,0.08,1.07
2018-08-28,000655,3.64,3.59,3.66,3.55,45993,16556728.0,3.02,-1.37,-0.05,0.77
2018-08-29,000655,3.57,3.55,3.58,3.52,35179,12476435.0,1.67,-1.11,-0.04,0.59
2018-08-30,000655,3.55,3.54,3.61,3.52,26279,9358565.0,2.54,-0.28,-0.01,0.44
2018-08-31,000655,3.54,3.49,3.55,3.42,31319,10922755.0,3.67,-1.41,-0.05,0.53
2018-09-03,000655,3.46,3.45,3.49,3.36,31066,10621454.0,3.72,-1.15,-0.04,0.52
2018-09-04,000655,3.44,3.46,3.49,3.4,25352,8742553.0,2.61,0.29,0.01,0.43
2018-09-05,000655,3.45,3.43,3.54,3.43,27986,9776509.0,3.18,-0.87,-0.03,0.47
2018-09-06,000655,3.41,3.44,3.51,3.4,19773,6813617.0,3.21,0.29,0.01,0.33
2018-09-07,000655,3.44,3.45,3.5,3.39,23649,8147160.0,3.2,0.29,0.01,0.4
2018-09-10,000655,3.43,3.36,3.44,3.35,18863,6407429.0,2.61,-2.61,-0.09,0.32
2018-09-11,000655,3.36,3.37,3.4,3.3,24365,8173516.0,2.98,0.3,0.01,0.41
2018-09-12,000655,3.37,3.36,3.42,3.33,18897,6389499.0,2.67,-0.3,-0.01,0.32
2018-09-13,000655,3.39,3.49,3.53,3.36,36068,12376756.0,5.06,3.87,0.13,0.61
2018-09-14,000655,3.46,3.45,3.52,3.42,18463,6395895.0,2.87,-1.15,-0.04,0.31
2018-09-17,000655,3.42,3.36,3.42,3.35,18002,6081947.0,2.03,-2.61,-0.09,0.3
2018-09-18,000655,3.37,3.42,3.43,3.35,13240,4504304.0,2.38,1.79,0.06,0.22
2018-09-19,000655,3.43,3.42,3.47,3.41,29973,10298002.0,1.75,0.0,0.0,0.5
2018-09-20,000655,3.42,3.39,3.43,3.38,16626,5660783.0,1.46,-0.88,-0.03,0.28
2018-09-21,000655,3.42,3.45,3.45,3.4,22012,7555034.0,1.47,1.77,0.06,0.37
2018-09-25,000655,3.44,3.44,3.46,3.42,14388,4952584.0,1.16,-0.29,-0.01,0.24
2018-09-26,000655,3.45,3.47,3.48,3.42,20363,7028245.0,1.74,0.87,0.03,0.34
2018-09-27,000655,3.47,3.42,3.51,3.41,26398,9122861.0,2.88,-1.44,-0.05,0.44
2018-09-28,000655,3.4,3.44,3.45,3.39,19800,6784478.0,1.75,0.58,0.02,0.33
2018-10-08,000655,3.4,3.34,3.4,3.3,31460,10559845.0,2.91,-2.91,-0.1,0.53
2018-10-09,000655,3.34,3.39,3.41,3.34,19895,6725221.0,2.1,1.5,0.05,0.33
2018-10-10,000655,3.4,3.44,3.52,3.4,30167,10471636.0,3.54,1.47,0.05,0.51
2018-10-11,000655,3.33,3.27,3.37,3.27,27429,9071239.0,2.91,-4.94,-0.17,0.46
2018-10-12,000655,3.13,3.15,3.25,3.11,38674,12163010.0,4.28,-3.67,-0.12,0.65
2018-10-15,000655,3.15,3.07,3.2,3.06,17617,5533913.0,4.44,-2.54,-0.08,0.3
2018-10-16,000655,3.08,2.98,3.1,2.93,22169,6698883.0,5.54,-2.93,-0.09,0.37
2018-10-17,000655,3.01,3.03,3.04,2.96,15747,4727301.0,2.68,1.68,0.05,0.26
2018-10-18,000655,3.03,2.88,3.03,2.88,23388,6866938.0,4.95,-4.95,-0.15,0.39
2018-10-19,000655,2.84,2.92,2.94,2.81,17349,4995468.0,4.51,1.39,0.04,0.29
2018-10-22,000655,2.99,3.07,3.07,2.96,26840,8177953.0,3.77,5.14,0.15,0.45
2018-10-23,000655,3.07,3.06,3.15,3.05,30319,9359070.0,3.26,-0.33,-0.01,0.51
2018-10-24,000655,3.03,3.1,3.11,3.03,16093,4946512.0,2.61,1.31,0.04,0.27
2018-10-25,000655,3.01,3.17,3.2,3.0,25767,7954655.0,6.45,2.26,0.07,0.43
2018-10-26,000655,3.19,3.2,3.27,3.16,27276,8732645.0,3.47,0.95,0.03,0.46
2018-10-29,000655,3.18,3.12,3.21,3.1,30426,9581195.0,3.44,-2.5,-0.08,0.51
