日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-08-28,000661,136.48,136.93,137.75,135.4,19179,262115889.0,1.73,0.65,0.88,1.13
2017-08-29,000661,137.38,136.89,139.45,136.56,11268,155159546.0,2.11,-0.03,-0.04,0.66
2017-08-30,000661,137.56,136.25,140.48,135.0,28102,387532224.0,4.0,-0.47,-0.64,1.65
2017-08-31,000661,136.0,135.4,137.35,134.33,14175,192077757.0,2.22,-0.62,-0.85,0.83
2017-09-01,000661,135.81,135.55,136.71,134.45,13633,184561520.0,1.67,0.11,0.15,0.8
2017-09-04,000661,135.7,139.8,140.6,135.51,24837,344439968.0,3.76,3.14,4.25,1.46
2017-09-05,000661,139.1,138.78,140.5,138.01,13129,182351623.0,1.78,-0.73,-1.02,0.77
2017-09-06,000661,139.99,137.3,139.99,136.9,13968,191993226.0,2.23,-1.07,-1.48,0.82
2017-09-07,000661,137.7,139.7,139.74,137.0,12059,166925908.0,2.0,1.75,2.4,0.71
2017-09-08,000661,139.12,143.27,145.63,139.12,22843,327477152.0,4.66,2.56,3.57,1.34
2017-09-11,000661,143.54,141.3,143.54,139.99,21911,309608704.0,2.48,-1.38,-1.97,1.29
2017-09-12,000661,141.35,145.0,145.81,140.7,20176,289889440.0,3.62,2.62,3.7,1.19
2017-09-13,000661,144.01,145.0,148.18,144.0,15123,220935177.0,2.88,0.0,0.0,0.89
2017-09-14,000661,145.18,144.4,146.35,143.1,10726,154984775.0,2.24,-0.41,-0.6,0.63
2017-09-15,000661,143.65,143.7,144.69,143.1,13256,190716519.0,1.1,-0.48,-0.7,0.78
2017-09-18,000661,143.01,142.04,146.0,141.6,17769,254197513.0,3.06,-1.16,-1.66,1.05
2017-09-19,000661,142.0,143.0,144.79,141.8,16059,229526991.0,2.11,0.68,0.96,0.94
2017-09-20,000661,142.5,141.28,144.6,141.05,12934,184803994.0,2.48,-1.2,-1.72,0.76
2017-09-21,000661,142.46,142.9,143.95,141.6,15474,221133358.0,1.66,1.15,1.62,0.91
2017-09-22,000661,143.1,140.47,143.11,139.4,19686,276594512.0,2.6,-1.7,-2.43,1.16
2017-09-25,000661,140.45,142.6,144.42,139.8,20567,293155232.0,3.29,1.52,2.13,1.21
2017-09-26,000661,142.6,143.05,143.59,141.8,7938,113312854.0,1.26,0.32,0.45,0.47
2017-09-27,000661,143.0,143.99,144.98,142.18,10527,151446222.0,1.96,0.66,0.94,0.62
2017-09-28,000661,143.88,148.74,149.2,143.13,24510,361421952.0,4.22,3.3,4.75,1.44
2017-09-29,000661,148.0,148.55,149.7,147.15,12822,190049684.0,1.71,-0.13,-0.19,0.75
2017-10-09,000661,150.21,148.79,150.5,147.52,22001,328162848.0,2.01,0.16,0.24,1.29
2017-10-10,000661,148.82,151.92,152.84,148.6,19736,297471504.0,2.85,2.1,3.13,1.16
2017-10-11,000661,152.1,153.39,155.02,152.02,23533,361583648.0,1.97,0.97,1.47,1.38
2017-10-12,000661,153.0,154.06,154.31,151.7,9874,151095333.0,1.7,0.44,0.67,0.58
2017-10-13,000661,154.2,156.69,157.18,153.2,13408,209162826.0,2.58,1.71,2.63,0.79
2017-10-16,000661,157.8,158.88,160.3,157.3,18062,287095856.0,1.91,1.4,2.19,1.06
2017-10-17,000661,158.8,157.4,160.13,156.5,9107,143915126.0,2.28,-0.93,-1.48,0.54
2017-10-18,000661,157.6,164.08,164.37,156.88,16601,266455254.0,4.76,4.24,6.68,0.98
2017-10-19,000661,164.0,163.85,165.68,162.15,12316,202027810.0,2.15,-0.14,-0.23,0.72
2017-10-20,000661,163.17,158.0,163.17,156.17,24047,380482240.0,4.27,-3.57,-5.85,1.41
2017-10-23,000661,158.04,160.46,160.46,156.56,14364,227448138.0,2.47,1.56,2.46,0.84
2017-10-24,000661,160.44,161.36,163.0,159.07,10897,175438970.0,2.45,0.56,0.9,0.64
2017-10-25,000661,163.01,171.9,173.62,163.0,44489,751713232.0,6.58,6.53,10.54,2.62
2017-10-26,000661,172.27,170.79,173.35,169.1,26871,460447296.0,2.47,-0.65,-1.11,1.58
2017-10-27,000661,171.0,171.23,171.77,169.09,13092,223333730.0,1.57,0.26,0.44,0.77
2017-10-30,000661,172.0,170.11,172.8,165.0,20420,343652896.0,4.56,-0.65,-1.12,1.2
2017-10-31,000661,169.09,169.7,170.56,166.58,13439,226749481.0,2.34,-0.24,-0.41,0.79
2017-11-01,000661,170.15,165.9,170.65,165.8,17183,288102528.0,2.86,-2.24,-3.8,1.01
2017-11-02,000661,166.32,172.0,172.0,165.11,25982,438561952.0,4.15,3.68,6.1,1.53
2017-11-03,000661,171.7,170.0,171.94,169.37,13716,233810526.0,1.49,-1.16,-2.0,0.81
2017-11-06,000661,168.3,174.78,175.98,165.0,27737,473959456.0,6.46,2.81,4.78,1.63
2017-11-07,000661,174.5,178.55,182.5,173.1,30715,550974736.0,5.38,2.16,3.77,1.81
2017-11-08,000661,177.0,176.39,182.3,174.0,23247,414706800.0,4.65,-1.21,-2.16,1.37
2017-11-09,000661,176.31,178.08,178.28,173.12,14754,260399204.0,2.93,0.96,1.69,0.87
2017-11-10,000661,177.02,184.98,185.02,176.49,26349,474860112.0,4.79,3.87,6.9,1.55
2017-11-13,000661,183.68,181.4,183.9,180.9,19124,348090784.0,1.62,-1.94,-3.58,1.12
2017-11-14,000661,180.8,172.72,184.71,172.23,32764,580262624.0,6.88,-4.79,-8.68,1.93
2017-11-15,000661,173.02,170.2,175.0,168.0,30375,519715936.0,4.05,-1.46,-2.52,1.79
2017-11-16,000661,171.93,183.04,185.88,171.93,47894,851699440.0,8.2,7.54,12.84,2.82
2017-11-17,000661,181.9,179.0,186.68,178.1,23104,422162592.0,4.69,-2.21,-4.04,1.36
2017-11-20,000661,178.7,188.95,190.0,176.0,29966,547210416.0,7.82,5.56,9.95,1.76
2017-11-21,000661,188.0,187.1,191.85,185.54,21078,397015760.0,3.34,-0.98,-1.85,1.24
2017-11-22,000661,187.33,184.1,188.57,181.4,17433,321224752.0,3.83,-1.6,-3.0,1.03
2017-11-23,000661,184.5,173.33,184.5,172.0,31281,550208880.0,6.79,-5.85,-10.77,1.84
2017-11-24,000661,173.39,171.9,175.9,168.88,21984,378394496.0,4.05,-0.83,-1.43,1.29
2017-11-27,000661,169.99,166.66,173.8,166.01,17716,300764448.0,4.53,-3.05,-5.24,1.04
2017-11-28,000661,167.11,170.8,171.89,166.99,18403,312689936.0,2.94,2.48,4.14,1.08
2017-11-29,000661,170.8,170.51,172.5,168.1,12087,205598355.0,2.58,-0.17,-0.29,0.71
2017-11-30,000661,170.28,170.22,172.6,167.0,12138,206711636.0,3.28,-0.17,-0.29,0.71
2017-12-01,000661,170.19,166.69,171.65,166.21,13639,229729872.0,3.2,-2.07,-3.53,0.8
2017-12-04,000661,167.5,172.7,174.8,167.4,20362,350353856.0,4.44,3.61,6.01,1.2
2017-12-05,000661,171.6,173.92,178.73,171.31,15429,269389536.0,4.3,0.71,1.22,0.91
2017-12-06,000661,174.45,174.69,177.28,171.6,17015,296797552.0,3.27,0.44,0.77,1.0
2017-12-07,000661,174.0,171.2,174.0,169.0,15118,258984569.0,2.86,-2.0,-3.49,0.89
2017-12-08,000661,170.97,175.79,175.88,169.59,13775,239966375.0,3.67,2.68,4.59,0.81
2017-12-11,000661,176.1,183.71,184.5,175.09,18132,330188128.0,5.35,4.51,7.92,1.07
2017-12-12,000661,182.8,186.65,188.44,182.5,14926,277647936.0,3.23,1.6,2.94,0.88
2017-12-13,000661,185.99,185.82,186.0,182.0,12985,239135006.0,2.14,-0.44,-0.83,0.76
2017-12-14,000661,185.99,182.5,186.95,181.5,14233,261861583.0,2.93,-1.79,-3.32,0.84
2017-12-15,000661,182.49,179.9,183.86,177.0,15960,286979040.0,3.76,-1.42,-2.6,0.94
2017-12-18,000661,179.2,175.95,184.52,175.0,16747,300154880.0,5.29,-2.2,-3.95,0.99
2017-12-19,000661,177.0,181.58,183.28,175.5,17335,312615968.0,4.42,3.2,5.63,1.02
2017-12-20,000661,182.36,183.19,185.0,180.2,13728,251261942.0,2.64,0.89,1.61,0.81
2017-12-21,000661,182.3,184.25,185.15,179.6,17084,313264976.0,3.03,0.58,1.06,1.0
2017-12-22,000661,184.77,183.0,189.18,182.13,20699,384912320.0,3.83,-0.68,-1.25,1.22
2017-12-25,000661,184.31,180.21,185.5,178.12,21698,393682928.0,4.03,-1.52,-2.79,1.28
2017-12-26,000661,180.34,180.19,181.96,178.3,11817,212580343.0,2.03,-0.01,-0.02,0.7
2017-12-27,000661,180.34,177.1,183.87,176.13,13175,236653845.0,4.3,-1.71,-3.09,0.77
2017-12-28,000661,177.45,180.63,180.8,173.53,21172,376540528.0,4.11,1.99,3.53,1.25
2017-12-29,000661,180.42,183.0,183.46,177.09,18353,329662256.0,3.53,1.31,2.37,1.08
2018-01-02,000661,182.77,179.51,184.0,177.01,27274,490265744.0,3.82,-1.91,-3.49,1.6
2018-01-03,000661,178.2,181.7,182.15,178.2,15318,276999568.0,2.2,1.22,2.19,0.9
2018-01-04,000661,181.1,179.2,183.6,178.0,22861,412007808.0,3.08,-1.38,-2.5,1.34
2018-01-05,000661,178.95,175.9,179.86,175.46,19943,353614848.0,2.46,-1.84,-3.3,1.17
2018-01-08,000661,176.29,176.0,176.86,172.3,18822,328081088.0,2.59,0.06,0.1,1.11
2018-01-09,000661,176.83,179.95,180.9,173.85,20634,365340752.0,4.01,2.24,3.95,1.21
2018-01-10,000661,179.0,177.41,181.29,176.91,15868,283292944.0,2.43,-1.41,-2.54,0.93
2018-01-11,000661,177.01,185.47,185.49,175.75,27895,508535152.0,5.49,4.54,8.06,1.64
2018-01-12,000661,185.3,189.8,190.95,184.08,20794,390738976.0,3.7,2.33,4.33,1.22
2018-01-15,000661,189.06,190.1,194.0,186.98,25658,488192144.0,3.7,0.16,0.3,1.51
2018-01-16,000661,190.49,192.3,197.96,189.0,22572,437792576.0,4.71,1.16,2.2,1.33
2018-01-17,000661,192.03,189.5,196.0,188.2,12713,243004276.0,4.06,-1.46,-2.8,0.75
2018-01-18,000661,191.0,189.82,193.0,188.8,9931,189731387.0,2.22,0.17,0.32,0.58
2018-01-19,000661,191.86,189.52,193.56,187.91,9766,185582491.0,2.98,-0.16,-0.3,0.57
2018-01-22,000661,189.88,196.62,197.77,189.88,15339,298459760.0,4.16,3.75,7.1,0.9
2018-01-23,000661,195.5,194.0,197.0,192.54,11965,231983711.0,2.27,-1.33,-2.62,0.7
2018-01-24,000661,192.98,194.55,195.85,191.02,14324,277358352.0,2.49,0.28,0.55,0.84
2018-01-25,000661,194.35,181.41,194.35,180.5,31443,584300336.0,7.12,-6.75,-13.14,1.85
2018-01-26,000661,182.6,175.95,183.23,166.0,85474,1485853504.0,9.5,-3.01,-5.46,5.03
2018-01-29,000661,173.21,174.31,178.76,170.85,33642,589161120.0,4.5,-0.93,-1.64,1.98
2018-01-30,000661,173.8,176.9,179.97,172.8,20036,354494640.0,4.11,1.49,2.59,1.18
2018-01-31,000661,176.87,172.21,176.87,169.52,18826,325263568.0,4.15,-2.65,-4.69,1.11
2018-02-01,000661,173.19,166.54,173.85,165.13,24159,406158576.0,5.06,-3.29,-5.67,1.42
2018-02-02,000661,166.33,168.34,169.99,165.55,18156,305790784.0,2.67,1.08,1.8,1.07
2018-02-05,000661,166.88,163.51,169.2,163.3,20429,338453200.0,3.5,-2.87,-4.83,1.2
2018-02-06,000661,160.8,161.3,165.5,158.89,15362,249198054.0,4.04,-1.35,-2.21,0.9
2018-02-07,000661,163.81,157.3,164.5,157.0,16054,258762714.0,4.65,-2.48,-4.0,0.94
2018-02-08,000661,157.3,161.76,164.93,153.1,22354,358640528.0,7.52,2.84,4.46,1.31
2018-02-09,000661,153.0,153.17,156.9,149.2,39823,609047776.0,4.76,-5.31,-8.59,2.34
2018-02-12,000661,154.5,160.32,161.8,152.22,25971,410411072.0,6.25,4.67,7.15,1.53
2018-02-13,000661,160.88,165.16,165.16,160.0,19463,317150096.0,3.22,3.02,4.84,1.14
2018-02-14,000661,164.49,162.95,164.88,161.2,8533,138900859.0,2.23,-1.34,-2.21,0.5
2018-02-22,000661,164.49,168.41,170.19,163.3,14284,238798133.0,4.23,3.35,5.46,0.84
2018-02-23,000661,168.14,168.23,171.18,167.66,7066,119771967.0,2.09,-0.11,-0.18,0.42
2018-02-26,000661,170.0,167.85,170.97,166.2,13983,235182881.0,2.84,-0.23,-0.38,0.82
2018-02-27,000661,168.45,169.0,170.47,167.94,20267,342421184.0,1.51,0.69,1.15,1.19
2018-02-28,000661,167.99,162.4,168.6,161.33,22788,376022752.0,4.3,-3.91,-6.6,1.34
2018-03-01,000661,161.5,159.88,163.9,157.14,30011,478519600.0,4.16,-1.55,-2.52,1.77
2018-03-02,000661,159.33,161.94,163.97,159.01,21239,344650960.0,3.1,1.29,2.06,1.25
2018-03-05,000661,161.7,161.75,162.97,161.1,10621,172070711.0,1.15,-0.12,-0.19,0.62
2018-03-06,000661,163.3,167.3,168.15,161.28,24883,408389168.0,4.25,3.43,5.55,1.46
2018-03-07,000661,166.3,166.31,168.29,164.93,14831,247152677.0,2.01,-0.59,-0.99,0.87
2018-03-08,000661,166.5,172.83,174.11,163.42,30142,511086480.0,6.43,3.92,6.52,1.77
2018-03-09,000661,172.88,173.58,173.95,170.3,16071,276490368.0,2.11,0.43,0.75,0.95
2018-03-12,000661,180.1,184.48,190.1,180.1,38161,704039344.0,5.76,6.28,10.9,2.24
2018-03-13,000661,184.48,181.65,186.44,181.01,17161,314241456.0,2.94,-1.53,-2.83,1.01
2018-03-14,000661,182.44,179.05,182.44,177.07,14773,264770143.0,2.96,-1.43,-2.6,0.87
2018-03-15,000661,178.0,179.54,180.82,176.19,13622,243506956.0,2.59,0.27,0.49,0.8
2018-03-16,000661,179.64,174.49,180.86,174.0,14168,251382317.0,3.82,-2.81,-5.05,0.83
2018-03-19,000661,175.91,184.35,185.0,174.6,27271,492565920.0,5.96,5.65,9.86,1.6
2018-03-20,000661,182.91,184.68,187.45,182.1,26060,482014128.0,2.9,0.18,0.33,1.53
2018-03-21,000661,184.98,182.44,186.68,181.6,17596,323678704.0,2.75,-1.21,-2.24,1.04
2018-03-22,000661,182.11,179.51,183.69,179.02,11798,212795115.0,2.56,-1.61,-2.93,0.69
2018-03-23,000661,174.88,176.9,183.77,173.1,23338,415597488.0,5.94,-1.45,-2.61,1.37
2018-03-26,000661,174.0,181.33,183.73,173.53,29049,526586928.0,5.77,2.5,4.43,1.71
2018-03-27,000661,183.02,178.2,183.49,176.6,26507,479338848.0,3.8,-1.73,-3.13,1.56
2018-03-28,000661,175.95,177.68,179.67,173.99,22949,405896368.0,3.19,-0.29,-0.52,1.35
2018-03-29,000661,177.98,181.2,181.55,172.28,23459,414261600.0,5.22,1.98,3.52,1.38
2018-03-30,000661,180.68,183.58,185.0,177.2,27227,496340592.0,4.3,1.31,2.38,1.6
2018-04-02,000661,184.02,178.38,188.0,177.8,31349,571971904.0,5.56,-2.83,-5.2,1.84
2018-04-03,000661,177.11,171.08,177.8,170.3,37172,643137936.0,4.2,-4.09,-7.3,2.19
2018-04-04,000661,171.43,169.83,175.96,169.3,29313,504693408.0,3.89,-0.73,-1.25,1.72
2018-04-09,000661,170.2,174.65,175.86,170.0,25942,451335200.0,3.45,2.84,4.82,1.53
2018-04-10,000661,176.53,183.38,183.99,176.53,24552,444415216.0,4.27,5.0,8.73,1.44
2018-04-11,000661,184.3,186.0,188.0,184.03,24773,461368736.0,2.16,1.43,2.62,1.46
2018-04-12,000661,186.52,189.16,191.18,184.5,25046,472775776.0,3.59,1.7,3.16,1.47
2018-04-13,000661,189.21,181.99,192.3,180.9,19739,365769568.0,6.03,-3.79,-7.17,1.16
2018-04-16,000661,183.4,183.01,187.8,181.5,15292,282022608.0,3.46,0.56,1.02,0.9
2018-04-17,000661,185.0,179.1,188.46,177.98,22634,414915024.0,5.73,-2.14,-3.91,1.33
2018-04-18,000661,179.65,182.0,183.54,177.5,15859,286847408.0,3.37,1.62,2.9,0.93
2018-04-19,000661,182.26,186.68,188.87,181.0,13121,243682462.0,4.32,2.57,4.68,0.77
2018-04-20,000661,187.0,182.09,188.5,179.29,14077,258654005.0,4.93,-2.46,-4.59,0.83
2018-04-23,000661,181.97,177.95,182.23,175.02,21104,374433936.0,3.96,-2.27,-4.14,1.24
2018-04-24,000661,178.05,189.16,190.51,178.0,27197,505423296.0,7.03,6.3,11.21,1.6
2018-04-25,000661,189.16,199.8,200.3,187.51,46572,910961744.0,6.76,5.62,10.64,2.74
2018-04-26,000661,199.99,198.55,203.75,196.99,29122,581545856.0,3.38,-0.63,-1.25,1.71
2018-04-27,000661,199.1,201.7,204.86,196.0,25771,518710864.0,4.46,1.59,3.15,1.52
2018-05-02,000661,201.2,204.02,212.58,201.2,35233,729377216.0,5.64,1.15,2.32,2.07
2018-05-03,000661,202.0,200.65,202.05,193.9,31548,624464624.0,3.99,-1.65,-3.37,1.86
2018-05-04,000661,199.0,209.38,214.9,197.7,36870,769171696.0,8.57,4.35,8.73,2.17
2018-05-07,000661,210.0,213.91,214.48,206.1,27539,579701184.0,4.0,2.16,4.53,1.62
2018-05-08,000661,214.3,206.6,214.5,206.1,22308,465339248.0,3.93,-3.42,-7.31,1.31
2018-05-09,000661,206.7,205.99,209.5,203.5,15408,316851168.0,2.9,-0.3,-0.61,0.91
2018-05-10,000661,206.0,208.4,209.04,203.75,17970,370020272.0,2.57,1.17,2.41,1.06
2018-05-11,000661,207.3,203.9,214.7,202.0,26939,560318560.0,6.09,-2.16,-4.5,1.58
2018-05-14,000661,203.67,200.88,203.75,196.0,25926,517286864.0,3.8,-1.48,-3.02,1.52
2018-05-15,000661,201.28,207.01,209.69,200.75,19380,401143440.0,4.45,3.05,6.13,1.14
2018-05-16,000661,207.02,211.3,213.86,205.51,20711,436371472.0,4.03,2.07,4.29,1.22
2018-05-17,000661,211.0,205.0,212.86,202.7,22122,457555744.0,4.81,-2.98,-6.3,1.3
2018-05-18,000661,205.61,208.18,208.8,201.28,12817,263009030.0,3.67,1.55,3.18,0.75
2018-05-21,000661,208.1,205.4,208.94,202.1,20384,416671552.0,3.29,-1.34,-2.78,1.2
2018-05-22,000661,204.2,214.3,214.49,203.55,24924,525728560.0,5.33,4.33,8.9,1.47
2018-05-23,000661,214.2,216.49,222.0,212.12,24258,527710240.0,4.61,1.02,2.19,1.43
2018-05-24,000661,215.7,220.07,221.99,215.5,19955,438804928.0,3.0,1.65,3.58,1.17
2018-05-25,000661,218.08,220.5,224.7,214.8,14977,331854560.0,4.5,0.2,0.43,0.88
2018-05-28,000661,220.41,226.92,227.65,217.52,21698,484607472.0,4.59,2.91,6.42,1.28
2018-05-29,000661,225.81,210.55,229.6,208.88,25515,562645664.0,9.13,-7.21,-16.37,1.5
2018-05-30,000661,210.0,210.69,215.4,205.0,34207,719819808.0,4.94,0.07,0.14,2.01
2018-05-31,000661,211.56,214.61,215.29,208.02,20289,430146624.0,3.45,1.86,3.92,1.19
2018-06-01,000661,215.8,205.29,218.5,202.0,29393,611862880.0,7.69,-4.34,-9.32,1.73
2018-06-04,000661,204.46,206.99,207.65,198.79,23819,483693472.0,4.32,0.83,1.7,1.4
2018-06-05,000661,207.0,215.9,216.87,206.0,21165,450528848.0,5.25,4.3,8.91,1.24
2018-06-06,000661,215.9,218.49,219.5,215.0,13648,296595392.0,2.08,1.2,2.59,0.8
2018-06-07,000661,218.4,213.18,219.8,213.05,10886,234066713.0,3.09,-2.43,-5.31,0.64
2018-06-08,000661,215.6,221.4,224.5,215.6,27448,607368144.0,4.17,3.86,8.22,1.61
2018-06-11,000661,221.1,213.96,223.99,213.0,22174,477232176.0,4.96,-3.36,-7.44,1.3
2018-06-12,000661,213.01,219.75,221.4,212.0,14324,311281904.0,4.39,2.71,5.79,0.84
2018-06-13,000661,218.88,214.8,219.92,214.5,9245,200184406.0,2.47,-2.25,-4.95,0.54
2018-06-14,000661,214.2,214.48,218.2,211.22,10926,233553751.0,3.25,-0.15,-0.32,0.64
2018-06-15,000661,214.5,209.88,214.9,209.38,10794,227470628.0,2.57,-2.14,-4.6,0.63
2018-06-19,000661,208.5,205.0,213.39,202.0,14252,296592880.0,5.43,-2.33,-4.88,0.84
2018-06-20,000661,205.0,212.0,213.0,202.18,16651,346407120.0,5.28,3.41,7.0,0.98
2018-06-21,000661,211.0,214.08,219.7,211.0,15283,330569984.0,4.1,0.98,2.08,0.9
2018-06-22,000661,213.99,213.36,214.99,210.01,9858,209233039.0,2.33,-0.34,-0.72,0.58
2018-06-25,000661,214.01,215.91,216.96,212.15,11892,255980217.0,2.25,1.2,2.55,0.7
2018-06-26,000661,214.69,212.26,214.69,206.4,17417,367432608.0,3.84,-1.69,-3.65,1.02
2018-06-27,000661,213.01,208.6,216.2,205.18,13604,286557376.0,5.19,-1.72,-3.66,0.8
2018-06-28,000661,206.51,207.0,212.44,204.5,10565,220644702.0,3.81,-0.77,-1.6,0.62
2018-06-29,000661,207.0,227.7,227.7,206.0,36712,810429808.0,10.48,10.0,20.7,2.16
2018-07-02,000661,231.0,230.0,237.5,227.54,50800,1181499536.0,4.37,1.01,2.3,2.99
2018-07-03,000661,231.28,224.8,234.75,219.38,39729,895195152.0,6.68,-2.26,-5.2,2.34
2018-07-04,000661,224.09,224.0,228.5,221.53,17233,388094192.0,3.1,-0.36,-0.8,1.01
2018-07-05,000661,223.4,218.94,224.96,217.8,20134,443594544.0,3.2,-2.26,-5.06,1.18
2018-07-06,000661,217.2,216.77,222.8,216.2,23021,504315984.0,3.01,-0.99,-2.17,1.35
2018-07-09,000661,230.99,236.5,236.99,229.0,38964,909284096.0,3.69,9.1,19.73,2.29
2018-07-10,000661,236.4,234.09,236.4,228.89,34637,805463536.0,3.18,-1.02,-2.41,2.04
2018-07-11,000661,230.5,241.6,245.0,230.2,32518,780162096.0,6.32,3.21,7.51,1.91
2018-07-12,000661,240.0,245.8,250.88,239.08,24626,605946384.0,4.88,1.74,4.2,1.45
2018-07-13,000661,246.21,255.3,255.8,246.21,27029,679743776.0,3.9,3.86,9.5,1.59
2018-07-16,000661,249.5,250.15,257.79,249.48,24553,621238512.0,3.25,-2.02,-5.15,1.44
2018-07-17,000661,249.7,250.5,252.47,244.0,17265,428323552.0,3.39,0.14,0.35,1.02
2018-07-18,000661,251.0,244.5,251.65,239.99,19870,488570368.0,4.65,-2.4,-6.0,1.17
2018-07-19,000661,245.63,241.03,248.9,237.77,18250,441298048.0,4.55,-1.42,-3.47,1.07
2018-07-20,000661,242.19,238.0,243.38,235.7,17457,416360304.0,3.19,-1.26,-3.03,1.03
2018-07-23,000661,214.2,214.2,214.2,214.2,14558,311832368.0,0.0,-10.0,-23.8,0.86
2018-07-24,000661,192.78,205.0,226.88,192.78,178996,3620087536.0,15.92,-4.3,-9.2,10.53
2018-07-25,000661,204.0,216.9,219.8,201.5,83065,1741071088.0,8.93,5.8,11.9,4.89
2018-07-26,000661,217.2,215.0,225.0,210.53,33833,733977936.0,6.67,-0.88,-1.9,1.99
2018-07-27,000661,215.86,215.87,221.85,208.3,23560,508282080.0,6.3,0.4,0.87,1.39
2018-07-30,000661,213.53,201.25,215.68,198.8,45439,924561120.0,7.82,-6.77,-14.62,2.67
2018-07-31,000661,202.47,206.0,210.0,202.01,23849,492569424.0,3.97,2.36,4.75,1.4
2018-08-01,000661,207.42,201.4,210.98,199.9,26952,549912736.0,5.38,-2.23,-4.6,1.59
2018-08-02,000661,201.45,209.0,209.48,198.35,36694,748806432.0,5.53,3.77,7.6,2.16
2018-08-03,000661,206.95,202.35,210.88,202.01,25134,519690752.0,4.24,-3.18,-6.65,1.48
2018-08-06,000661,201.3,189.0,201.5,182.99,46017,889101616.0,9.15,-6.6,-13.35,2.71
2018-08-07,000661,190.1,203.37,204.96,190.0,33233,656800896.0,7.92,7.6,14.37,1.96
2018-08-08,000661,203.55,199.24,205.8,196.0,19528,391191072.0,4.82,-2.03,-4.13,1.15
2018-08-09,000661,199.49,208.21,211.36,197.08,22213,459836288.0,7.17,4.5,8.97,1.31
2018-08-10,000661,206.99,212.75,216.87,206.99,21770,462809392.0,4.75,2.18,4.54,1.28
2018-08-13,000661,210.0,217.5,218.8,210.0,20188,434506304.0,4.14,2.23,4.75,1.19
2018-08-14,000661,216.36,217.87,219.2,214.51,11429,248082381.0,2.16,0.17,0.37,0.67
2018-08-15,000661,217.0,208.0,217.7,207.8,17224,364001328.0,4.54,-4.53,-9.87,1.01
2018-08-16,000661,207.86,212.15,216.0,203.03,14809,313513408.0,6.24,2.0,4.15,0.87
2018-08-17,000661,213.2,198.01,214.0,197.25,33119,668710432.0,7.9,-6.67,-14.14,1.95
2018-08-20,000661,198.11,197.0,201.58,186.88,31684,616084208.0,7.42,-0.51,-1.01,1.86
2018-08-21,000661,198.8,210.73,211.7,197.52,25805,531979872.0,7.2,6.97,13.73,1.52
2018-08-22,000661,217.7,218.8,223.41,217.7,43045,947249056.0,2.71,3.83,8.07,2.53
2018-08-23,000661,220.9,220.87,223.87,216.12,26318,581203824.0,3.54,0.95,2.07,1.55
2018-08-24,000661,219.0,232.0,232.88,217.88,27254,619786688.0,6.79,5.04,11.13,1.6
2018-08-27,000661,232.04,236.5,243.1,229.0,25868,612176432.0,6.08,1.94,4.5,1.52
2018-08-28,000661,235.23,240.61,244.85,232.02,23715,567229200.0,5.42,1.74,4.11,1.4
2018-08-29,000661,239.0,238.42,240.61,235.5,15622,372148176.0,2.12,-0.91,-2.19,0.92
2018-08-30,000661,238.79,231.99,240.3,230.1,30631,713797696.0,4.28,-2.7,-6.43,1.8
2018-08-31,000661,232.5,230.38,233.98,226.01,17138,394978608.0,3.44,-0.69,-1.61,1.01
2018-09-03,000661,231.89,229.51,231.89,224.0,22107,502906080.0,3.42,-0.38,-0.87,1.3
2018-09-04,000661,230.8,232.8,235.5,224.88,24158,556275168.0,4.63,1.43,3.29,1.42
2018-09-05,000661,231.99,225.5,234.5,225.1,17898,408904304.0,4.04,-3.14,-7.3,1.05
2018-09-06,000661,224.1,227.93,230.0,224.1,16033,364759040.0,2.62,1.08,2.43,0.94
2018-09-07,000661,227.8,235.2,238.59,227.04,20612,482776848.0,5.07,3.19,7.27,1.21
2018-09-10,000661,236.1,227.5,238.87,225.76,21060,486218336.0,5.57,-3.27,-7.7,1.24
2018-09-11,000661,227.51,228.0,231.0,224.18,17782,403690064.0,3.0,0.22,0.5,1.05
2018-09-12,000661,226.8,220.5,226.8,218.01,18558,411813808.0,3.86,-3.29,-7.5,1.09
2018-09-13,000661,223.3,217.22,225.6,208.6,36302,780529904.0,7.71,-1.49,-3.28,2.14
2018-09-14,000661,215.67,215.14,220.88,213.33,17647,382576768.0,3.48,-0.96,-2.08,1.04
2018-09-17,000661,215.04,213.99,218.8,211.06,14200,304014816.0,3.6,-0.53,-1.15,0.84
2018-09-18,000661,212.76,220.38,220.6,210.0,20370,439104480.0,4.95,2.99,6.39,1.2
2018-09-19,000661,219.5,218.0,224.8,213.61,26945,588205728.0,5.08,-1.08,-2.38,1.59
2018-09-20,000661,217.84,216.4,219.89,215.22,12286,267379868.0,2.14,-0.73,-1.6,0.72
2018-09-21,000661,219.79,229.4,230.0,219.0,25725,577961376.0,5.08,6.01,13.0,1.51
2018-09-25,000661,227.1,230.0,230.99,226.4,12662,289646080.0,2.0,0.26,0.6,0.75
2018-09-26,000661,230.24,234.32,236.88,228.15,19765,461448544.0,3.8,1.88,4.32,1.16
2018-09-27,000661,232.5,234.9,240.4,232.4,17366,410897440.0,3.41,0.25,0.58,1.02
2018-09-28,000661,234.9,237.0,237.5,230.52,13521,317827376.0,2.97,0.89,2.1,0.8
